"GEOID","year","variable","Variable_Description","estimate","moe","moe_pct_of_estimate","County","Geography","State","count"
"36069",2019,"B17001G_ChildPov","Two or More Races",11.7441860465116,10.5468385375349,89.8047637849504,"Ontario","Ontario County","New York",101
"36069",2019,"B17001H_ChildPov","White alone, not Hispanic or Latino",9.52693106085436,1.5681821243585,16.4605171837768,"Ontario","Ontario County","New York",1744
"36069",2019,"B17001I_ChildPov","Hispanic or Latino",26.5921787709497,7.5615304204195,28.4351669171238,"Ontario","Ontario County","New York",476
"36069",2020,"B17001B_ChildPov","Black or African American alone",7.34693877551021,20.0665282502561,273.127745628486,"Ontario","Ontario County","New York",36
"36069",2020,"B17001C_ChildPov","American Indian and Alaska Native alone",29.7297297297297,116.561398123502,392.070157324506,"Ontario","Ontario County","New York",22
"36069",2020,"B17001D_ChildPov","Asian alone",0,25.5620729870216,NA,"Ontario","Ontario County","New York",0
"36069",2020,"B17001E_ChildPov","Native Hawaiian and Other Pacific Islander alone",0,0,NA,"Ontario","Ontario County","New York",0
"36069",2020,"B17001F_ChildPov","Some Other Race alone",48.6404833836858,31.9928022865066,65.7740220921346,"Ontario","Ontario County","New York",161
"36069",2020,"B17001G_ChildPov","Two or More Races",18.8988095238095,10.3090207488888,54.5485192382149,"Ontario","Ontario County","New York",254
"36069",2020,"B17001H_ChildPov","White alone, not Hispanic or Latino",9.85805297865206,1.66721822841349,16.9122465868657,"Ontario","Ontario County","New York",1764
"36069",2020,"B17001I_ChildPov","Hispanic or Latino",28.656233135456,8.01416757857823,27.9665772563191,"Ontario","Ontario County","New York",531
"36069",2021,"B17001B_ChildPov","Black or African American alone",0,23.6188746486665,NA,"Ontario","Ontario County","New York",0
"36069",2021,"B17001C_ChildPov","American Indian and Alaska Native alone",100,488.541543275669,488.541543275669,"Ontario","Ontario County","New York",18
"36069",2021,"B17001D_ChildPov","Asian alone",1.77664974619289,25.4364869367869,1431.71083615629,"Ontario","Ontario County","New York",7
"36069",2021,"B17001E_ChildPov","Native Hawaiian and Other Pacific Islander alone",0,0,NA,"Ontario","Ontario County","New York",0
"36069",2021,"B17001F_ChildPov","Some Other Race alone",38.0952380952381,35.623644900034,93.5120678625893,"Ontario","Ontario County","New York",128
"36069",2021,"B17001G_ChildPov","Two or More Races",22.6392961876833,8.5294403290926,37.6753776194375,"Ontario","Ontario County","New York",386
"36069",2021,"B17001H_ChildPov","White alone, not Hispanic or Latino",8.11255553727168,1.53563983044541,18.9291749485127,"Ontario","Ontario County","New York",1479
"36069",2021,"B17001I_ChildPov","Hispanic or Latino",30.2088912694162,8.92299500533491,29.5376448137594,"Ontario","Ontario County","New York",564
"36069",2022,"B17001B_ChildPov","Black or African American alone",0,33.042200021314,NA,"Ontario","Ontario County","New York",0
"36069",2022,"B17001C_ChildPov","American Indian and Alaska Native alone",100,1095.21969158681,1095.21969158681,"Ontario","Ontario County","New York",9
"36069",2022,"B17001D_ChildPov","Asian alone",3.06748466257669,32.0181339525409,1043.79116685283,"Ontario","Ontario County","New York",10
"36069",2022,"B17001E_ChildPov","Native Hawaiian and Other Pacific Islander alone",0,0,NA,"Ontario","Ontario County","New York",0
"36069",2022,"B17001F_ChildPov","Some Other Race alone",33.3333333333333,36.5903693773763,109.771108132129,"Ontario","Ontario County","New York",96
"36069",2022,"B17001G_ChildPov","Two or More Races",28.9747399702823,9.86022160525353,34.030405847875,"Ontario","Ontario County","New York",585
"36069",2022,"B17001H_ChildPov","White alone, not Hispanic or Latino",7.41335781501033,1.41450410880752,19.080478024998,"Ontario","Ontario County","New York",1292
"36069",2022,"B17001I_ChildPov","Hispanic or Latino",33.4017444843509,8.34403982962735,24.9808504269489,"Ontario","Ontario County","New York",651
"36069",2023,"B17001B_ChildPov","Black or African American alone",0,21.3069742200933,NA,"Ontario","Ontario County","New York",0
"36069",2023,"B17001C_ChildPov","American Indian and Alaska Native alone",0,0,NA,"Ontario","Ontario County","New York",0
"36069",2023,"B17001D_ChildPov","Asian alone",2.69360269360269,35.0346367596457,1300.66088970185,"Ontario","Ontario County","New York",8
"36069",2023,"B17001E_ChildPov","Native Hawaiian and Other Pacific Islander alone",0,0,NA,"Ontario","Ontario County","New York",0
"36069",2023,"B17001F_ChildPov","Some Other Race alone",11.5942028985507,46.4798573397439,400.888769555291,"Ontario","Ontario County","New York",24
"36069",2023,"B17001G_ChildPov","Two or More Races",25.8723404255319,10.473878348519,40.4829179589138,"Ontario","Ontario County","New York",608
"36069",2023,"B17001H_ChildPov","White alone, not Hispanic or Latino",7.96611166676472,1.41756767012352,17.7949761366983,"Ontario","Ontario County","New York",1354
"36069",2023,"B17001I_ChildPov","Hispanic or Latino",31.8292091217855,9.01326007946979,28.317574731383,"Ontario","Ontario County","New York",656
"36069",2024,"B17001B_ChildPov","Black or African American alone",0,24.9103936369456,NA,"Ontario","Ontario County","New York",0
"36069",2024,"B17001C_ChildPov","American Indian and Alaska Native alone",0,0,NA,"Ontario","Ontario County","New York",0
"36069",2024,"B17001D_ChildPov","Asian alone",4.51612903225806,34.8998865494639,772.783202166701,"Ontario","Ontario County","New York",14
"36069",2024,"B17001E_ChildPov","Native Hawaiian and Other Pacific Islander alone",0,0,NA,"Ontario","Ontario County","New York",0
"36069",2024,"B17001F_ChildPov","Some Other Race alone",21.0365853658537,32.6760435962511,155.329598544498,"Ontario","Ontario County","New York",69
"36069",2024,"B17001G_ChildPov","Two or More Races",24.1180981595092,8.14590824670658,33.7750853853907,"Ontario","Ontario County","New York",629
"36069",2024,"B17001H_ChildPov","White alone, not Hispanic or Latino",7.93423019431988,1.42134782677363,17.914123890572,"Ontario","Ontario County","New York",1327
"36069",2024,"B17001I_ChildPov","Hispanic or Latino",35.3797180536608,7.68880880302397,21.7322500743569,"Ontario","Ontario County","New York",778
"36073",2017,"B17001B_ChildPov","Black or African American alone",44.3262411347518,30.3642193313584,68.5016788115445,"Orleans","Orleans County","New York",125
"36073",2017,"B17001C_ChildPov","American Indian and Alaska Native alone",100,230.223271675425,230.223271675425,"Orleans","Orleans County","New York",33
"36073",2017,"B17001D_ChildPov","Asian alone",100,214.087209644419,214.087209644419,"Orleans","Orleans County","New York",36
"36073",2017,"B17001E_ChildPov","Native Hawaiian and Other Pacific Islander alone",0,2078.46096908265,NA,"Orleans","Orleans County","New York",0
"36073",2017,"B17001F_ChildPov","Some Other Race alone",82,41.2756586864462,50.3361691298124,"Orleans","Orleans County","New York",205
"36073",2017,"B17001G_ChildPov","Two or More Races",20.0435729847495,23.2585474528879,116.039926966039,"Orleans","Orleans County","New York",92
"36073",2017,"B17001H_ChildPov","White alone, not Hispanic or Latino",20.8426049547545,3.55256787266816,17.0447402346307,"Orleans","Orleans County","New York",1405
"36073",2017,"B17001I_ChildPov","Hispanic or Latino",55.8238636363636,12.9510873075718,23.1999121234874,"Orleans","Orleans County","New York",393
"36073",2018,"B17001B_ChildPov","Black or African American alone",39.4736842105263,27.3825374700425,69.3690949241076,"Orleans","Orleans County","New York",135
"36073",2018,"B17001C_ChildPov","American Indian and Alaska Native alone",81.8181818181818,238.856319987134,291.935502206497,"Orleans","Orleans County","New York",27
"36073",2018,"B17001D_ChildPov","Asian alone",70,158.770274295915,226.814677565592,"Orleans","Orleans County","New York",35
"36073",2018,"B17001E_ChildPov","Native Hawaiian and Other Pacific Islander alone",0,0,NA,"Orleans","Orleans County","New York",0
"36073",2018,"B17001F_ChildPov","Some Other Race alone",85.2589641434263,39.3334247137155,46.1340635660869,"Orleans","Orleans County","New York",214
"36073",2018,"B17001G_ChildPov","Two or More Races",27.2,28.4672131095094,104.658871726137,"Orleans","Orleans County","New York",102
"36073",2018,"B17001H_ChildPov","White alone, not Hispanic or Latino",15.1196028283436,2.77363879711887,18.3446538153722,"Orleans","Orleans County","New York",1005
"36073",2018,"B17001I_ChildPov","Hispanic or Latino",54.3154761904762,13.4563639805099,24.7744564243908,"Orleans","Orleans County","New York",365
"36073",2019,"B17001B_ChildPov","Black or African American alone",48.1927710843374,35.8421079051651,74.3723739032176,"Orleans","Orleans County","New York",120
"36073",2019,"B17001C_ChildPov","American Indian and Alaska Native alone",70,257.03436864876,367.191955212514,"Orleans","Orleans County","New York",21
"36073",2019,"B17001D_ChildPov","Asian alone",0,346.410161513775,NA,"Orleans","Orleans County","New York",0
"36073",2019,"B17001E_ChildPov","Native Hawaiian and Other Pacific Islander alone",0,0,NA,"Orleans","Orleans County","New York",0
"36073",2019,"B17001F_ChildPov","Some Other Race alone",80.7377049180328,50.9945431314538,63.1607539293134,"Orleans","Orleans County","New York",197
"36073",2019,"B17001G_ChildPov","Two or More Races",25.3164556962025,28.5901954729478,112.931272118144,"Orleans","Orleans County","New York",120
"36073",2019,"B17001H_ChildPov","White alone, not Hispanic or Latino",15.7162513377159,3.11173664745436,19.7994838628395,"Orleans","Orleans County","New York",1028
