Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
Priority Area,Indicator,Data Years,Region,County,Numerator,Denominator,Percent or Rate,Percent or Rate Unit,Indicator Performance,Concern Level,Quartile Distribution,Region Rate,State Rate,Data Comments,Date Source
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Finger Lakes,Livingston,274,62104,17.4,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,9.4 -< 24.3: Q1 - Q2,27.5,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Long Island,Long Island,17044,2892863,21.5,"Age-adjusted ED visits rate per 10,000",Worsened^,No Distribution,,21.5,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Central NY,Madison,336,68539,19.4,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,9.4 -< 24.3: Q1 - Q2,27.4,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Mid-Hudson,Mid-Hudson,21039,2375045,31.5,"Age-adjusted ED visits rate per 10,000",Improved^,No Distribution,,31.5,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Mohawk Valley,Mohawk Valley,1888,253572,28.4,"Age-adjusted ED visits rate per 10,000",Improved^,No Distribution,,28.4,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Finger Lakes,Monroe,6635,750313,32.9,"Age-adjusted ED visits rate per 10,000",Worsened^,High Concern,32.9 - 127.4: Q4,27.5,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Mohawk Valley,Montgomery,566,49439,42.2,"Age-adjusted ED visits rate per 10,000",Improved^,High Concern,32.9 - 127.4: Q4,28.4,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Long Island,Nassau,7553,1378175,19.8,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,9.4 -< 24.3: Q1 - Q2,21.5,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,New York City,New York,28165,1601664,66.6,"Age-adjusted ED visits rate per 10,000",Worsened^,High Concern,32.9 - 127.4: Q4,65.4,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,New York City,New York City,157480,8398209,65.4,"Age-adjusted ED visits rate per 10,000",Improved^,No Distribution,,65.4,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,New York State,New York State,240330,19690608,43.2,"Age-adjusted ED visits rate per 10,000",Worsened^,No Distribution,,43.2,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,New York State (excluding NYC),New York State (excluding NYC),82850,11292399,26.9,"Age-adjusted ED visits rate per 10,000",Improved^,No Distribution,,26.9,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Western NY,Niagara,1816,210829,33,"Age-adjusted ED visits rate per 10,000",Worsened^,High Concern,32.9 - 127.4: Q4,30.9,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,North Country,North Country,1718,295321,21.7,"Age-adjusted ED visits rate per 10,000",Improved^,No Distribution,,21.7,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Central NY,Oneida,1257,229136,20.9,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,9.4 -< 24.3: Q1 - Q2,27.4,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Central NY,Onondaga,4242,467835,33.3,"Age-adjusted ED visits rate per 10,000",No Change^,High Concern,32.9 - 127.4: Q4,27.4,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Finger Lakes,Ontario,538,111701,18.9,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,9.4 -< 24.3: Q1 - Q2,27.5,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Mid-Hudson,Orange,3765,398023,32.7,"Age-adjusted ED visits rate per 10,000",Worsened^,Moderate Concern,24.3 -< 32.9: Q3,31.5,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Western NY,Orleans,233,39795,23.4,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,9.4 -< 24.3: Q1 - Q2,30.9,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Central NY,Oswego,761,117914,24.3,"Age-adjusted ED visits rate per 10,000",Worsened^,Moderate Concern,24.3 -< 32.9: Q3,27.4,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Mohawk Valley,Otsego,351,60323,22.6,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,9.4 -< 24.3: Q1 - Q2,28.4,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Mid-Hudson,Putnam,466,98470,17.3,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,9.4 -< 24.3: Q1 - Q2,31.5,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,New York City,Queens,24861,2294284,39.1,"Age-adjusted ED visits rate per 10,000",Worsened^,High Concern,32.9 - 127.4: Q4,65.4,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Capital Region,Rensselaer,1069,159832,24.9,"Age-adjusted ED visits rate per 10,000",Worsened^,Moderate Concern,24.3 -< 32.9: Q3,26.7,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,New York City,Richmond,5298,487145,38.3,"Age-adjusted ED visits rate per 10,000",Worsened^,High Concern,32.9 - 127.4: Q4,65.4,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Mid-Hudson,Rockland,1917,335266,19.1,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,9.4 -< 24.3: Q1 - Q2,31.5,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Capital Region,Saratoga,734,235480,11.5,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,9.4 -< 24.3: Q1 - Q2,26.7,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Capital Region,Schenectady,1522,158358,34.9,"Age-adjusted ED visits rate per 10,000",Worsened^,High Concern,32.9 - 127.4: Q4,26.7,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Mohawk Valley,Schoharie,196,30468,26.1,"Age-adjusted ED visits rate per 10,000",Worsened^,Moderate Concern,24.3 -< 32.9: Q3,28.4,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Finger Lakes,Schuyler,87,17747,19,"Age-adjusted ED visits rate per 10,000",Improved^,Low Concern,9.4 -< 24.3: Q1 - Q2,27.5,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Finger Lakes,Seneca,174,33426,20.3,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,9.4 -< 24.3: Q1 - Q2,27.5,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Southern Tier,Southern Tier,2715,439856,23.2,"Age-adjusted ED visits rate per 10,000",Improved^,No Distribution,,23.2,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Tug Hill Seaway,St. Lawrence,854,107815,29.8,"Age-adjusted ED visits rate per 10,000",Worsened^,Moderate Concern,24.3 -< 32.9: Q3,29.1,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Finger Lakes,Steuben,478,93823,18.6,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,9.4 -< 24.3: Q1 - Q2,27.5,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Long Island,Suffolk,9491,1514688,23,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,9.4 -< 24.3: Q1 - Q2,21.5,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Mid-Hudson,Sullivan,1077,78273,49.9,"Age-adjusted ED visits rate per 10,000",Worsened^,High Concern,32.9 - 127.4: Q4,31.5,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Southern Tier,Tioga,130,48120,10.8,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,9.4 -< 24.3: Q1 - Q2,23.2,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Southern Tier,Tompkins,449,104216,17.5,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,9.4 -< 24.3: Q1 - Q2,23.2,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Tug Hill Seaway,Tug Hill Seaway,2050,249298,29.1,"Age-adjusted ED visits rate per 10,000",Improved^,No Distribution,,29.1,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Mid-Hudson,Ulster,1430,181440,29.9,"Age-adjusted ED visits rate per 10,000",Worsened^,Moderate Concern,24.3 -< 32.9: Q3,31.5,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,North Country,Warren,342,65144,21.2,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,9.4 -< 24.3: Q1 - Q2,21.7,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,North Country,Washington,298,61001,18.3,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,9.4 -< 24.3: Q1 - Q2,21.7,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Finger Lakes,Wayne,399,90739,16.6,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,9.4 -< 24.3: Q1 - Q2,27.5,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Mid-Hudson,Westchester,9937,986840,36,"Age-adjusted ED visits rate per 10,000",Worsened^,High Concern,32.9 - 127.4: Q4,31.5,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Western NY,Western NY,12735,1537957,30.9,"Age-adjusted ED visits rate per 10,000",Improved^,No Distribution,,30.9,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Western NY,Wyoming,176,39865,16,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,9.4 -< 24.3: Q1 - Q2,30.9,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2020-2022,Finger Lakes,Yates,107,24700,17.5,"Age-adjusted ED visits rate per 10,000",Improved^,Low Concern,9.4 -< 24.3: Q1 - Q2,27.5,43.2,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Capital Region,Albany,1149,315921,41.9,"Age-adjusted ED visits rate per 10,000",Worsened^,High Concern,37.0 - 156.2: Q4,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Western NY,Allegany,112,46726,26.6,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,New York City,Bronx,21253,1381808,156.2,"Age-adjusted ED visits rate per 10,000",Worsened^,High Concern,37.0 - 156.2: Q4,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Southern Tier,Broome,533,197258,29.9,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Western NY,Cattaraugus,216,76050,32.4,"Age-adjusted ED visits rate per 10,000",Worsened^,Moderate Concern,31.3 -< 37.0: Q3,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Central NY,Cayuga,209,74679,32.4,"Age-adjusted ED visits rate per 10,000",Worsened^,Moderate Concern,31.3 -< 37.0: Q3,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Western NY,Chautauqua,397,125344,36.9,"Age-adjusted ED visits rate per 10,000",Improved^,Moderate Concern,31.3 -< 37.0: Q3,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Finger Lakes,Chemung,201,81641,28.4,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Southern Tier,Chenango,165,46331,42.5,"Age-adjusted ED visits rate per 10,000",Worsened^,High Concern,37.0 - 156.2: Q4,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,North Country,Clinton,155,78037,22.5,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Capital Region,Columbia,135,61108,28.5,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Central NY,Cortland,115,46081,30.1,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Southern Tier,Delaware,144,44774,40.5,"Age-adjusted ED visits rate per 10,000",Worsened^,High Concern,37.0 - 156.2: Q4,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Mid-Hudson,Dutchess,912,297609,35.6,"Age-adjusted ED visits rate per 10,000",Worsened^,Moderate Concern,31.3 -< 37.0: Q3,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Western NY,Erie,3196,948423,38.1,"Age-adjusted ED visits rate per 10,000",Worsened^,High Concern,37.0 - 156.2: Q4,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,North Country,Essex,110,36763,34.4,"Age-adjusted ED visits rate per 10,000",Worsened^,Moderate Concern,31.3 -< 37.0: Q3,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,North Country,Franklin,123,46393,29.4,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Mohawk Valley,Fulton,160,52256,37,"Age-adjusted ED visits rate per 10,000",Improved^,High Concern,37.0 - 156.2: Q4,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Western NY,Genesee,120,57398,23.1,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Capital Region,Greene,80,47345,21.3,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,North Country,Hamilton,,5121,s,"Age-adjusted ED visits rate per 10,000",Data Not Available,Suppressed,Data Not Available (N/A)/Data suppressed (s): s,.,52.6,Data Suppressed,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Mohawk Valley,Herkimer,112,59584,21.7,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Tug Hill Seaway,Jefferson,363,115461,32.3,"Age-adjusted ED visits rate per 10,000",Worsened^,Moderate Concern,31.3 -< 37.0: Q3,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,New York City,Kings,17913,2589531,72.3,"Age-adjusted ED visits rate per 10,000",Worsened^,High Concern,37.0 - 156.2: Q4,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Tug Hill Seaway,Lewis,79,26595,31.3,"Age-adjusted ED visits rate per 10,000",Worsened^,Moderate Concern,31.3 -< 37.0: Q3,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Finger Lakes,Livingston,112,61340,22.9,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Long Island,Long Island,17,2913268,26.9,"Age-adjusted ED visits rate per 10,000",Worsened^,No Distribution,,26.9,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Central NY,Madison,142,67054,25.6,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Finger Lakes,Monroe,2746,750887,42,"Age-adjusted ED visits rate per 10,000",Worsened^,High Concern,37.0 - 156.2: Q4,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Mohawk Valley,Montgomery,82,49333,18.9,"Age-adjusted ED visits rate per 10,000",Improved^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Long Island,Nassau,3141,1385294,25.1,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,13.4 -< 31.3: Q1 - Q2,26.9,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,New York City,New York,10869,1594543,82.5,"Age-adjusted ED visits rate per 10,000",Worsened^,High Concern,37.0 - 156.2: Q4,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,New York State,New York State,94855,19673200,52.6,"Age-adjusted ED visits rate per 10,000",Worsened^,No Distribution,,52.6,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Western NY,Niagara,745,210467,41.6,"Age-adjusted ED visits rate per 10,000",Worsened^,High Concern,37.0 - 156.2: Q4,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Central NY,Oneida,648,228358,33.1,"Age-adjusted ED visits rate per 10,000",Worsened^,Moderate Concern,31.3 -< 37.0: Q3,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Central NY,Onondaga,1456,469728,34.9,"Age-adjusted ED visits rate per 10,000",No Change^,Moderate Concern,31.3 -< 37.0: Q3,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Finger Lakes,Ontario,224,112481,24.2,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Mid-Hudson,Orange,1469,406491,37.3,"Age-adjusted ED visits rate per 10,000",Worsened^,High Concern,37.0 - 156.2: Q4,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Western NY,Orleans,98,39163,31.7,"Age-adjusted ED visits rate per 10,000",Worsened^,Moderate Concern,31.3 -< 37.0: Q3,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Central NY,Oswego,268,118239,26.5,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Mohawk Valley,Otsego,152,60409,31.9,"Age-adjusted ED visits rate per 10,000",Worsened^,Moderate Concern,31.3 -< 37.0: Q3,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Mid-Hudson,Putnam,193,98312,22,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,New York City,Queens,10048,2278558,49.9,"Age-adjusted ED visits rate per 10,000",Worsened^,High Concern,37.0 - 156.2: Q4,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Capital Region,Rensselaer,462,159421,33,"Age-adjusted ED visits rate per 10,000",Worsened^,Moderate Concern,31.3 -< 37.0: Q3,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,New York City,Richmond,2061,491358,44.9,"Age-adjusted ED visits rate per 10,000",Worsened^,High Concern,37.0 - 156.2: Q4,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Mid-Hudson,Rockland,748,340357,21.8,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Capital Region,Saratoga,310,238468,15.2,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Capital Region,Schenectady,593,159694,40.9,"Age-adjusted ED visits rate per 10,000",Worsened^,High Concern,37.0 - 156.2: Q4,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Mohawk Valley,Schoharie,92,30091,37,"Age-adjusted ED visits rate per 10,000",Worsened^,High Concern,37.0 - 156.2: Q4,.,52.6,,SPARCS data as of July 2024
