Station ID,Station Name,Description,County,Route,From Milepoint,To Milepoint,Functional Class,Latitude,Longitude,Year,Stat Type,AADT,AAWDT,Single-Unit Truck AADT,Combo-Unit Truck AADT,K-Factor,D-Factor,Station Type
#356040000000,356040,CR101 GRAVEL RD from RT 318 TYRE TL to E TYRE RD,Seneca,GRAVEL RD,1.62,4.64,Rural:Local,42.978773,-76.796936,2024,Estimated,365,,,,0.09,0.57,Short Term
#356041000000,356041,CR106 BIRDSEY RD from NY 318 to CR 107,Seneca,BIRDSEY RD,0,4.72,Rural:Local,42.96641,-76.86539,2024,Estimated,606,,37,3,0.12,0.62,Short Term
#356042000000,356042,CR108 NINEFOOT RD from NY 318 to CR 109,Seneca,NINEFOOT RD,1.82,4.95,Rural:Local,42.956394,-76.924863,2024,Actual,627,,43,12,0.12,0.58,Short Term
#356043000000,356043,GRANGE HALL RD from BOSTWICK RD to OLD STATE RD,Seneca,GRANGE HALL RD,0,1.2,Rural:Local,42.95789,-76.93729,2024,Estimated,255,,,,0.1,0.55,Short Term
#356044000000,356044,BLACK BROOK RD to TL,Seneca,BLACK BROOK RD,0.62,4.19,Rural:Local,42.97169,-76.82912,2024,Estimated,242,,,,0.09,0.63,Short Term
#356100000000,356100,I-90 EXIT41 from NY414 to I-90 WB ON&OFF,Seneca,,,,Rural:Principal Arterial - Interstate,0,0,2024,,,,,,,,Short Term
#357001000000,357001,CR119 BOODYS HILL RD from NY96A (S) to NY96A (N),Seneca,BOODYS HILL RD,0,0.57,Urban:Local,42.869016,-76.93731,2024,Estimated,54,,,,0.1,0.67,Short Term
#357002000000,357002,LAMB RD from AUBURN RD to JOHNSON ST,Seneca,LAMB RD,0,0.27,Urban:Local,42.91964,-76.78629,2024,Actual,121,,,,0.21,0.69,Short Term
#357003000000,357003,JOHNSTON ST from CAYUGA ST to END,Seneca,JOHNSTON ST,0,0.32,Urban:Local,42.916043,-76.79034,2024,Actual,169,,,,0.17,0.52,Short Term
#357005000000,357005,S  PARK ST from STATE ST to CAYUGA ST,Seneca,S  PARK ST,0,0.11,Urban:Local,42.913,-76.79686,2024,Actual,1096,,40,1,0.1,0.56,Short Term
#357006000000,357006,STATE ST from FALL ST to TYRE AVE,Seneca,STATE ST,0,0.81,Urban:Major Collector,42.91305,-76.79766,2024,Estimated,2497,,,,0.08,0.53,Short Term
#357007000000,357007,MYNDERSE ST from FALL ST to DEAD END,Seneca,MYNDERSE ST,0,0.66,Urban:Local,42.911647,-76.799514,2024,Estimated,314,,14,0,0.12,0.97,Short Term
#357008000000,357008,CLINTON ST from FALL ST to CHAPEL ST,Seneca,CLINTON ST,0,0.25,Urban:Major Collector,42.91236,-76.80068,2024,Estimated,1138,,,,0.09,0.56,Short Term
#357009000000,357009,WALNUT ST from MILLER ST to RIDGE ST,Seneca,WALNUT ST,0,0.3,Urban:Local,42.913048,-76.802137,2024,Estimated,230,,,,0.08,0.82,Short Term
#357010000000,357010,RUMSEY ST from FALL ST to CHAPEL ST,Seneca,RUMSEY ST,0.19,0.43,Urban:Major Collector,42.91232,-76.80654,2024,Estimated,2107,,,,0.09,0.53,Short Term
#357011000000,357011,BLACK BROOK RD from RIDGE ST to CR 102,Seneca,BLACK BROOK RD,0,0.6,Urban:Local,42.916391,-76.810976,2024,Actual,811,,,,0.1,0.55,Short Term
#357013000000,357013,CR122 NORTH RD from BURGESS RD to NY 414,Seneca,NORTH RD,0.42,1.46,Urban:Minor Arterial,42.91001,-76.84336,2024,Actual,6028,,213,4,0.11,0.53,Short Term
#357014000000,357014,INSLEE ST from MAIN ST to WRIGHT AVE,Seneca,INSLEE ST,0,0.55,Urban:Local,42.9095,-76.85104,2024,Actual,924,,24,0,0.13,0.52,Short Term
#357015000000,357015,SWIFT ST from E MAIN ST to E WRIGHT AVE,Seneca,SWIFT ST,0,0.51,Urban:Major Collector,42.90757,-76.8549,2024,Estimated,1190,,,,0.1,0.5,Short Term
#357016000000,357016,CHURCH ST from E ELISHA ST to E WRIGHT AVE,Seneca,CHURCH ST,0,0.26,Urban:Local,42.90761,-76.85944,2024,Estimated,663,,,,0.08,0.57,Short Term
#357018000000,357018,ELISHA ST from CENTER ST to VIRGINIA ST,Seneca,ELISHA ST,0.21,0.33,Urban:Local,42.906826,-76.863024,2024,Actual,165,,,,0.13,0.57,Short Term
#357019000000,357019,CENTER ST from WILLIAMS ST to NORTH RD,Seneca,CENTER ST,0,0.71,Urban:Local,42.906312,-76.864432,2024,Estimated,432,,,,0.09,0.52,Short Term
#357020000000,357020,STARK ST from WILLIAMS ST to W WRIGHT AVE,Seneca,STARK ST,0,0.24,Urban:Major Collector,42.90674,-76.86887,2024,Estimated,957,,,,0.13,0.6,Short Term
#357021000000,357021,SENECA ST from WRIGHT AVE to DEAD END,Seneca,SENECA ST,0,0.41,Urban:Local,42.905127,-76.869927,2024,Estimated,249,,,,0.1,0.61,Short Term
#357022000000,357022,WALNUT ST from DEAD END to W WRIGHT AVE,Seneca,WALNUT ST,0,0.41,Urban:Local,42.906051,-76.8721,2024,Estimated,401,,,,0.11,0.52,Short Term
#357024000000,357024,REED RD from KINGS ROW to HECKER RD,Seneca,REED RD,0.22,0.78,Urban:Local,42.90418,-76.89052,2024,Estimated,482,,,,0.09,0.55,Short Term
#357026000000,357026,CR112 PACKWOOD RD from EDWARDS RD to US 20,Seneca,PACKWOOD RD,2.37,2.45,Urban:Local,42.893411,-76.919793,2024,Actual,1564,,77,2,0.11,0.52,Short Term
#357027000000,357027,SERVEN RD from CR110 to PACKWOOD RD,Seneca,SERVEN RD,0,1.54,Rural:Local,42.885133,-76.940634,2024,Estimated,1483,,102,1,0.11,0.5,Short Term
#357028000000,357028,CR110 BORDER CITY RD from T/L WEST to US 20,Seneca,BORDER CITY RD,0,1.2,Urban:Minor Arterial,42.87882,-76.95978,2024,Actual,5905,,390,34,0.1,0.53,Short Term
#357030000000,357030,SMITH VINEYARD from NY 96A to DEAD END,Seneca,SMITH VINEYARD,0,0.45,Rural:Local,42.729439,-76.883049,2024,Actual,5,,,,0.6,1,Short Term
#357031000000,357031,CR147 CR 147 from NY 96A to CONRAIL TRACKS,Seneca,CR 147,0,0.39,Rural:Local,42.741954,-76.892329,2024,Estimated,34,,,,0.13,0.8,Short Term
#357032000000,357032,DEAL RD from NY 96A to CR 125,Seneca,DEAL RD,0,1.28,Rural:Local,42.76189,-76.9012,2024,Actual,48,,,,0.17,0.63,Short Term
#357033000000,357033,HAHNEL RD from NY96A to CR 125,Seneca,HAHNEL RD,0,1.37,Rural:Local,42.771871,-76.903593,2024,Estimated,30,,,,0.19,0.5,Short Term
#357034000000,357034,CR127 YALE RD from CR 125 to NY 96A,Seneca,YALE RD,0,1.66,Rural:Local,42.790016,-76.911903,2024,Estimated,125,,,,0.14,0.61,Short Term
#357035000000,357035,CR126 YALE STATION RD from E LAKE RD to NY 96A,Seneca,YALE STATION RD,0,1.69,Rural:Local,42.805512,-76.918552,2024,Estimated,155,,,,0.09,0.53,Short Term
#357036000000,357036,CR117 RIVER RD from KINGDOM RD to CALIFORNIA RD,Seneca,RIVER RD,1.95,2.52,Urban:Minor Arterial,42.90661,-76.81843,2024,Estimated,6221,,,,0.09,0.54,Short Term
#357037000000,357037,JUNIUS PONDS RE from I-90 WB (OFF) to PARKING AREA,Seneca,JUNIUS PONDS RE,0,0.22,Rural:Local,42.958609,-76.915365,2024,Estimated,2311,,,,0.08,1,Short Term
#357038000000,357038,JUNIUS PONDS RE from PARKING AREA to I-90 WB (ON),Seneca,JUNIUS PONDS RE,0.22,0.55,Rural:Local,42.958431,-76.92056,2024,Estimated,2439,,219,211,0.15,1,Short Term
#358000000000,358000,CR101 GRAVEL RD from CAYUGA ST to URBAN BOUNDARY,Seneca,GRAVEL RD,0,0.18,Urban:Major Collector,42.926161,-76.792414,2024,Actual,1452,,94,3,0.11,0.51,Short Term
#358001000000,358001,CR122 NORTH RD from NY 96 to BURGESS RD,Seneca,NORTH RD,0,0.42,Urban:Minor Arterial,42.915341,-76.859157,2024,Estimated,5506,,,,0.1,0.52,Short Term
#358002000000,358002,CR128 ERNSBERGER RD from NY 414 to NY 89,Seneca,ERNSBERGER RD,0,2.35,Rural:Major Collector,42.766869,-76.794869,2024,Actual,672,,,,0.12,0.59,Short Term
#358003000000,358003,CR138 CR 138 from NY 96 to NY 89,Seneca,CR 138,0,1.78,Rural:Major Collector,42.683028,-76.747094,2024,Actual,516,,,,0.11,0.59,Short Term
#358004000000,358004,CR107 WHISKEY HILL RD from NY 96 to NY318,Seneca,WHISKEY HILL RD,0,2.12,Rural:Minor Collector,42.932745,-76.901284,2024,Actual,1659,,,,0.1,0.59,Short Term
#358005000000,358005,CR108 NINEFOOT RD from NY 96 to NY 318,Seneca,NINEFOOT RD,0,1.82,Rural:Local,42.932583,-76.923295,2024,Estimated,672,,,,0.1,0.53,Short Term
#410001000000,410001,NY5 from Erie/Gen Co Line to RT 77,Genesee,,0,3.02,Rural:Principal Arterial - Other,42.99703,-78.43371,2024,Actual,5642,,,,0.11,0.56,Short Term
#410002000000,410002,NY5 from WORTENDYKE RD CR 37 to START 5/63 OLAP,Genesee,,10.45,13.36,Urban:Minor Arterial,43.006818,-78.238599,2024,Actual,8214,,272,220,0.1,0.61,Short Term
#410003000000,410003,NY5 from START 5/63 OLAP to END 5/63 OLAP START 5/33/63,Genesee,W MAIN ST,13.36,14.14,Urban:Minor Arterial,43.00427,-78.20102,2024,Actual,20557,,,,0.1,0.53,Short Term
#410004000000,410004,NY19 from TOWNLINE RD NY262/CR13 to ROCHESTER ST,Genesee,LAKE AVE,15.86,16.37,Rural:Minor Arterial,43.07842,-77.94447,2024,Estimated,4838,,,,0.09,0.56,Short Term
#410005000000,410005,NY5 from CR 30 EAST PEMBROKE to WORTENDYKE RD CR 37,Genesee,,7.93,10.45,Rural:Minor Arterial,42.99963,-78.27326,2024,Actual,6139,,381,154,0.1,0.54,Short Term
#410006000000,410006,NY5 from END 5/33/63 OLAP START 5/33 to END 5/33 OLAP - E CLINTON ST,Genesee,E MAIN ST,14.38,15.61,Urban:Minor Arterial,42.99541,-78.16741,2024,Estimated,18535,,,,0.08,0.5,Short Term
#410007000000,410007,NY5 from END 5/33 OLAP - E CLINTON ST to BATAVIA CL / BATAVIA TL,Genesee,E MAIN ST,15.61,16.17,Urban:Minor Arterial,42.99424,-78.16031,2024,Actual,9606,,422,176,0.11,0.54,Short Term
#410008000000,410008,NY5 from LEROY W VILLAGE LIN to RT 19 LEROY,Genesee,,23.7,24.44,Rural:Minor Arterial,42.97792,-78.00246,2024,Estimated,9309,,,,0.08,0.51,Short Term
#410009000000,410009,NY262 from RT 237 to JCT RT 19 END RT 262,Genesee,TOWN LINE RD,10.98,17.05,Rural:Major Collector,43.07957,-78.00772,2024,Estimated,3123,,,,0.09,0.62,Short Term
#410011000000,410011,NY63 from RT 246 to NY 19,Genesee,,0.12,1.09,Rural:Principal Arterial - Other,42.86702,-78.01025,2024,Actual,7727,,617,1464,0.1,0.51,Short Term
#410012000000,410012,US20 from RT 98 UNDER ALEXANDER to CR 15 BETHANY CTR,Genesee,,10.76,16.98,Rural:Principal Arterial - Other,42.90036,-78.21637,2024,Estimated,3519,,,,0.09,0.51,Short Term
#410013000000,410013,NY5 from FARGO RD CR 19B to RT 237 STAFFORD,Genesee,,18.28,20.3,Rural:Minor Arterial,42.984368,-78.097137,2024,Actual,6527,,298,220,0.1,0.54,Short Term
#410014000000,410014,NY5 from LEROY E VILLAGE LINE to Gen/Liv Co Line,Genesee,,25.4,28.63,Rural:Minor Arterial,42.97879,-77.92147,2024,Actual,3271,,191,116,0.09,0.5,Short Term
#410015000000,410015,NY19 from ROCHESTER ST to Gen/Monroe Co Line,Genesee,,16.37,19.88,Rural:Minor Arterial,43.10512,-77.93313,2024,Actual,3519,,143,174,0.1,0.57,Short Term
#410016000000,410016,US20 from RT 19 PAVILION CTR to Gen/Liv Co LIne,Genesee,,22.7,27.04,Rural:Principal Arterial - Other,42.909671,-78.008873,2024,Actual,2774,,220,190,0.1,0.55,Short Term
#410017000000,410017,NY33 from ROCHESTER ST to Gen/Monroe Co Line,Genesee,BUFFALO RD,29.38,29.54,Rural:Major Collector,43.08516,-77.93004,2024,Estimated,2165,,,,0.1,0.55,Short Term
#410018000000,410018,NY5 from BATAVIA CL / BATAVIA TL to FARGO RD CR 19B,Genesee,,16.17,18.28,Rural:Minor Arterial,42.99075,-78.13924,2024,Actual,7428,,366,185,0.09,0.56,Short Term
#410019000000,410019,I-490 from I90 WB TO I490 NB RAMP to VALLANCE RD (OVER),Genesee,WESTERN EXPRESS,0,0.22,Rural:Principal Arterial - Interstate,43.03365,-77.9646,2024,Actual,12488,,,,0.09,0.6,Short Term
#410020000000,410020,NY98 from RTS 5 63 END 33/98 OLAP to ACC RT 90I,Genesee,OAK ST,10.72,11.82,Urban:Principal Arterial - Other,43.01383,-78.192,2024,Actual,13690,,619,1460,0.09,0.55,Short Term
#410024000000,410024,NY19 from RT 20 PAVILION CTR to PERRY RD CR 50,Genesee,,3.17,6.7,Rural:Minor Arterial,42.91794,-78.02062,2024,Estimated,3286,,,,0.09,0.57,Short Term
#410025000000,410025,US20 from Erie/Gen Co Line to HARLOW RD CR  4,Genesee,,0,1.56,Rural:Principal Arterial - Other,42.9001,-78.44624,2024,Actual,4128,,295,347,0.1,0.59,Short Term
#410026000000,410026,NY33 from RT 77 CORFU to WORTENDYKE RD CR 37,Genesee,GENESEE ST,3.07,10.7,Rural:Minor Arterial,42.973081,-78.336357,2024,Estimated,4024,,,,0.09,0.55,Short Term
#410027000000,410027,NY33 from CITY LINE to CR 19B PROLE RD,Genesee,,16.46,18.61,Urban:Minor Arterial,43.013853,-78.116696,2024,Actual,6149,,257,163,0.1,0.51,Short Term
#410028000000,410028,NY63 from RT 20 TEXACO TOWN to CR 2,Genesee,,4.09,6.59,Rural:Principal Arterial - Other,42.927487,-78.095322,2024,Actual,6186,,407,1432,0.09,0.59,Short Term
#410029000000,410029,NY77 from RT 5,Genesee,,8.75,9.71,Rural:Principal Arterial - Other,42.99633,-78.40598,2024,Estimated,6718,,,,0.08,0.55,Short Term
#410030000000,410030,NY5 from RT 237 STAFFORD to LEROY W VILLAGE LIN,Genesee,,20.3,23.7,Rural:Minor Arterial,42.979799,-78.037179,2024,Estimated,6795,,,,0.09,0.52,Short Term
#410031000000,410031,NY5 from RT 19 LEROY to LEROY E VILLAGE LINE,Genesee,,24.44,25.4,Rural:Minor Arterial,42.979881,-77.97568,2024,Estimated,4880,,211,105,0.08,0.54,Short Term
#410032000000,410032,NY19 from PERRY RD CR 50 to LEROY S VIL LN,Genesee,,6.7,7.49,Rural:Minor Arterial,42.96116,-78.00343,2024,Estimated,4406,,,,0.09,0.61,Short Term
#410033000000,410033,NY19 from RT 5 to BERGEN RD/LEROY NORTH VILLAG,Genesee,LAKE ST,8.32,9.06,Rural:Minor Arterial,42.98574,-77.99165,2024,Estimated,8040,,,,0.09,0.59,Short Term
#410038000000,410038,NY63 from CR 2 to CR 15,Genesee,,6.59,9.29,Rural:Principal Arterial - Other,42.93234,-78.10229,2024,Actual,7734,,316,1386,0.09,0.53,Short Term
#410050000000,410050,I-90 from ERIE/GENESEE COUNTY LINE to INTER 48A - RT 77 UNDER,Genesee,NYS THRUWAY,0,3.36,Rural:Principal Arterial - Interstate,42.9973,-78.42321,2024,Estimated,42297,,,,0.08,0.52,Short Term
#410051000000,410051,I-90 from INTER 48A - RT 77 UNDER to INTER 48 - RT 98 OVER,Genesee,NYS THRUWAY,3.36,14.21,Rural:Principal Arterial - Interstate,43.0165,-78.25669,2024,Actual,42036,,,,0.08,0.5,Short Term
#410052000000,410052,I-90 from INTER 48 - RT 98 OVER to INTER 47 - RAMPS TO RTS 490I,Genesee,NYS THRUWAY,14.21,26.08,Rural:Principal Arterial - Interstate,43.01588,-78.08845,2024,Estimated,40373,,,,0.07,0.5,Short Term
#410053000000,410053,I-90 from INTER 47 - RAMPS TO RTS 490I to Gen/Monroe Co Line,Genesee,NYS THRUWAY,26.08,29.13,Rural:Principal Arterial - Interstate,43.03002,-77.9136,2024,Actual,30207,,,,0.09,0.5,Short Term
#410059000000,410059,I-490 from VALLANCE RD (OVER) to GEN/MONROE CO LINE,Genesee,WESTERN EXPRESS,0.22,1.4,Rural:Principal Arterial - Interstate,43.04342,-77.95226,2024,Actual,14478,,,,0.1,0.54,Short Term
#410062000000,410062,NY19 from Wyo/Gen Co Line to RT 63 PAVILION,Genesee,,0,0.83,Rural:Minor Arterial,42.86733,-78.02621,2024,Estimated,2805,,208,103,0.1,0.52,Short Term
#410063000000,410063,NY19 from RT 63 PAVILION to RT 20 PAVILION CTR,Genesee,,0.83,3.17,Rural:Minor Arterial,42.89803,-78.0195,2024,Estimated,2756,,,,0.1,0.58,Short Term
#410064000000,410064,NY19 from LEROY S VIL LN to RT 5,Genesee,CLAY ST,7.49,8.32,Rural:Minor Arterial,42.974494,-77.992368,2024,Actual,6554,,284,272,0.09,0.6,Short Term
#410065000000,410065,NY19 from RT 33 to TOWNLINE RD NY262/CR13,Genesee,LAKE AVE,15.53,15.86,Rural:Minor Arterial,43.07643,-77.94526,2024,Estimated,6662,,,,0.09,0.6,Short Term
#410070000000,410070,US20 from HARLOW RD CR  4 to RT 77 DARIEN CTR,Genesee,,1.56,3.81,Rural:Principal Arterial - Other,42.90077,-78.40911,2024,Actual,3678,,,,0.14,0.56,Short Term
#410071000000,410071,US20 from RT 77 DARIEN CTR to RT 238,Genesee,,3.81,5.76,Rural:Principal Arterial - Other,42.90197,-78.355534,2024,Estimated,7017,,,,0.09,0.52,Short Term
#410072000000,410072,US20 from CR 15 BETHANY CTR to RT 63/ELLICOTT STREET RD,Genesee,,16.98,20.44,Rural:Principal Arterial - Other,42.90515,-78.09995,2024,Estimated,2896,,,,0.09,0.54,Short Term
#410128000000,410128,NY63 from Wyo/Gen Co Line to RT 246,Genesee,,0,0.12,Rural:Principal Arterial - Other,42.866,-78.00889,2024,Estimated,5840,,,,0.08,0.52,Short Term
#410129000000,410129,NY63 from NY 19 to RT 20 TEXACO TOWN,Genesee,,1.09,4.09,Rural:Principal Arterial - Other,42.88132,-78.02978,2024,Estimated,6918,,,,0.08,0.55,Short Term
#410131000000,4181,NY63 from CR 15 to CITY OF BATAVIA,Genesee,,9.29,11.32,Rural:Principal Arterial - Freeways & Expressways,42.979627,-78.160546,2024,Actual,9604,9921,172,1213,0.1,0.55,CCS
#410132000000,410132,NY63 from CITY OF BATAVIA to START 5/33 OLAP END 5/33/63,Genesee,ELLICOTT ST,11.32,13.06,Urban:Principal Arterial - Other,42.984846,-78.168199,2024,Actual,9825,,390,1531,0.1,0.53,Short Term
#410133000000,410133,NY63 from RT 262 OAKFIELD to START 63/77 OLAP,Genesee,,19.42,25.76,Rural:Minor Arterial,43.07396,-78.35602,2024,Estimated,2233,,,,0.08,0.52,Short Term
#410134000000,410134,NY63 from START 63/77 OLAP to END 63/77 OLAP,Genesee,,25.76,27.26,Rural:Principal Arterial - Other,43.081841,-78.391393,2024,Actual,5883,,247,356,0.09,0.53,Short Term
#410135000000,410135,NY63 from END 63/77 OLAP to Gen/Orleans Co Line,Genesee,,27.26,29.63,Rural:Principal Arterial - Other,43.10702,-78.39087,2024,Estimated,4418,,,,0.08,0.52,Short Term
#410157000000,410157,NY77 from Wyo/Gen Co Line to RT 20 DARIEN CTR,Genesee,,0,2.26,Rural:Major Collector,42.88019,-78.38837,2024,Estimated,2698,,,,0.1,0.6,Short Term
#410158000000,4180,NY77 from RT 20 DARIEN CTR to RT 33 CORFU,Genesee,,2.26,6.48,Rural:Principal Arterial - Freeways & Expressways,42.950052,-78.402244,2024,Actual,5052,4850,,,0.19,0.83,CCS
#410159000000,410159,NY77 from RT 33 CORFU to RT 5,Genesee,,6.48,8.75,Rural:Principal Arterial - Other,42.97998,-78.40593,2024,Estimated,5561,,,,0.08,0.53,Short Term
#410160000000,410160,NY77 to BLOOMINGDALE RD,Genesee,,9.71,13.99,Rural:Principal Arterial - Other,43.01549,-78.40321,2024,Estimated,6536,,,,0.09,0.54,Short Term
#410161000000,410161,NY77 from BLOOMINGDALE RD to START 63/77 OLAP,Genesee,,13.99,14.5,Rural:Principal Arterial - Other,43.07169,-78.39161,2024,Actual,6600,,,,0.09,0.53,Short Term
#410162000000,410162,NY77 from END 63/77 OLAP to Gen/Niag Co Line,Genesee,LEWISTON RD,16,20.53,Rural:Major Collector,43.096517,-78.395316,2024,Estimated,2375,,,,0.09,0.51,Short Term
#410206000000,410206,NY98 from Wyo/Gen Co Line to RT 20 ALEXANDER,Genesee,,0,3.21,Urban:Minor Arterial,42.900523,-78.25811,2024,Actual,5229,,,,0.1,0.56,Short Term
#410207000000,410207,NY98 from BATAVIA TL / BATAVIA CL to START 33/98 OLAP OAK ST EXT,Genesee,WALNUT ST,9.78,10.62,Urban:Minor Arterial,42.9935,-78.19388,2024,Actual,5480,,287,88,0.1,0.58,Short Term
#410208000000,410208,NY33 from END 5/33 OLAP - E CLINTON ST to CITY LINE,Genesee,CLINTON ST,15.81,16.46,Urban:Minor Arterial,42.99647,-78.16087,2024,Actual,8063,,,,0.1,0.54,Short Term
#410209000000,410209,NY98 from ACC RT 90I to CR 46 W SAILE DR,Genesee,,11.82,12.73,Rural:Minor Arterial,43.017097,-78.192183,2024,Actual,11686,,584,411,0.09,0.5,Short Term
#410210000000,410210,NY98 from START 98/262 OLAP to END 98/262 OLAP,Genesee,,15.35,15.59,Rural:Minor Arterial,43.06801,-78.18845,2024,Estimated,6129,,,,0.09,0.57,Short Term
#410211000000,410211,NY98 from END 98/262 OLAP to CR 12 LANGDON COR,Genesee,,15.59,17.69,Rural:Minor Arterial,43.07067,-78.18797,2024,Estimated,6595,,,,0.09,0.57,Short Term
#410212000000,410212,NY98 from CR 12 LANGDON COR to Gen/Orleans Co Line,Genesee,,17.69,19.91,Rural:Minor Arterial,43.12327,-78.19292,2024,Actual,4251,,291,302,0.1,0.6,Short Term
#410281000000,410281,NY63 from END 5/63 OLAP START 5/33/63 to RT 262 OAKFIELD,Genesee,,14.08,19.42,Rural:Minor Arterial,43.046215,-78.25108,2024,Actual,6537,,211,142,0.1,0.57,Short Term
#410282000000,410282,US20 from RT 63/ELLICOTT STREET RD to RT 19 PAVILION CTR,Genesee,TELEPHONE RD,20.44,22.7,Rural:Principal Arterial - Other,42.90762,-78.04928,2024,Estimated,2378,,,,0.09,0.52,Short Term
#410284000000,410284,NY19 from ACC RTS 90I 490I to RT 33,Genesee,,12.59,15.53,Rural:Minor Arterial,43.05195,-77.96144,2024,Actual,2393,,178,110,0.1,0.52,Short Term
#410285000000,410285,NY19 from BERGEN RD/LEROY NORTH VILLAG to ACC RTS 90I 490I,Genesee,,9.06,12.59,Rural:Minor Arterial,43.02793,-77.97169,2024,Actual,9239,,543,575,0.08,0.64,Short Term
#410286000000,410286,NY98 from CR 46 W SAILE DR to START 98/262 OLAP,Genesee,,12.73,15.35,Rural:Minor Arterial,43.042342,-78.192343,2024,Estimated,8185,,517,257,0.09,0.62,Short Term
#410287000000,410287,NY98 from RT 20 ALEXANDER to BATAVIA TL / BATAVIA CL,Genesee,ALEXANDER RD NY,3.21,9.78,Rural:Minor Arterial,42.95048,-78.23164,2024,Estimated,5245,,,,0.09,0.62,Short Term
#410288000000,410288,NY5 from RT 77 to CR 30 EAST PEMBROKE,Genesee,,3.02,7.93,Rural:Minor Arterial,42.99654,-78.35875,2024,Estimated,4945,,,,0.09,0.51,Short Term
#410289000000,410289,NY33 from Erie/Gen Co Line to RT 77 CORFU,Genesee,,0,3.07,Rural:Minor Arterial,42.952014,-78.441914,2024,Actual,5962,,,,0.1,0.56,Short Term
#410292000000,410292,US20 from RT 238 to RT 98 UNDER ALEXANDER,Genesee,BROADWAY RD,5.76,10.76,Rural:Principal Arterial - Other,42.902537,-78.297465,2024,Estimated,4230,,,,0.09,0.51,Short Term
#410320000000,410320,NY237 from RT 5 STAFFORD to RT 33,Genesee,,0,3.43,Rural:Major Collector,43.021387,-78.065893,2024,Estimated,1545,,,,0.09,0.55,Short Term
#410322000000,410322,NY237 from RT 33 to RT 262 BYRON,Genesee,,3.43,6.98,Rural:Major Collector,43.06414,-78.06266,2024,Estimated,1156,,,,0.08,0.55,Short Term
#410323000000,410323,NY237 from RT 262 BYRON to CR 14 N BERGEN RD,Genesee,,6.98,8.68,Rural:Major Collector,43.08982,-78.06606,2024,Actual,2088,,162,78,0.11,0.59,Short Term
#410324000000,410324,NY237 from CR 14 N BERGEN RD to Gen/Orleans Co Line,Genesee,,8.68,10.55,Rural:Major Collector,43.10805,-78.06633,2024,Estimated,1473,,,,0.09,0.64,Short Term
#410332000000,410332,NY238 from Wyo/Gen Co Line to RT 20 END RT 238,Genesee,,0,3.97,Rural:Major Collector,42.88746,-78.332207,2024,Estimated,2791,,,,0.1,0.64,Short Term
#410348000000,410348,NY246 from Wyo/Gen Co Line to RT 63 END RT 246,Genesee,,0,0.09,Rural:Major Collector,42.86495,-78.00942,2024,Estimated,2412,,,,0.1,0.52,Short Term
#410401000000,410401,NY262 from RT 63 OAKFIELD to START 98/262 OLAP ELBA,Genesee,DRAKE ST,0,4.24,Rural:Major Collector,43.06607,-78.23727,2024,Estimated,1595,,,,0.09,0.58,Short Term
#410402000000,410402,NY262 from START 98/262 OLAP to RT 237,Genesee,FORD RD,4.48,10.98,Rural:Major Collector,43.07407,-78.13362,2024,Actual,2207,,151,95,0.1,0.67,Short Term
#410421000000,410421,NY33 from WORTENDYKE RD CR 37 to RIVER ST / CITY LINE,Genesee,PEARL ST RD,10.7,13.27,Rural:Minor Arterial,42.99478,-78.21305,2024,Estimated,4112,,,,0.09,0.57,Short Term
#410422000000,410422,NY33 from RIVER ST / CITY LINE to START 33/98 OLAP,Genesee,PEARL ST,13.27,14.24,Urban:Minor Arterial,42.99603,-78.20616,2024,Estimated,3889,,,,0.09,0.53,Short Term
#410423000000,410423,NY33 from START 33/98 OLAP to RTS 5 63 END 33/98 OLAP,Genesee,OAK ST,14.24,14.34,Urban:Minor Arterial,42.99926,-78.19265,2024,Actual,9867,,598,319,0.09,0.53,Short Term
#410424000000,410424,NY5 from END 5/63 OLAP START 5/33/63 to END 5/33/63 OLAP START 5/33,Genesee,W MAIN ST,14.14,14.38,Urban:Principal Arterial - Other,42.99919,-78.19041,2024,Actual,28774,,1003,1706,0.08,0.52,Short Term
#410425000000,410425,NY33 from CR 19B PROLE RD to RT 237,Genesee,,18.61,21.35,Rural:Minor Arterial,43.01625,-78.110139,2024,Actual,6155,,301,144,0.1,0.5,Short Term
#410427000000,410427,NY33 from RT 237 to RT 19,Genesee,,21.35,28.18,Rural:Minor Arterial,43.07319,-77.95119,2024,Actual,6454,,272,218,0.1,0.55,Short Term
#410428000000,410428,NY33 from RT 19 to RT 33A,Genesee,,28.18,28.55,Rural:Minor Arterial,43.07451,-77.9407,2024,Estimated,9998,,,,0.09,0.57,Short Term
