"GEOID","year","variable","Variable_Description","estimate","moe","moe_pct_of_estimate","County","Geography","State"
"3605170475",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",4.7,1.9,40.4255319148936,"Livingston","Springwater town","New York"
"3605181006",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",4.4,2.5,56.8181818181818,"Livingston","West Sparta town","New York"
"3605184022",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",3.8,1.8,47.3684210526316,"Livingston","York town","New York"
"3605500000",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",NA,0,NA,"Monroe","County subdivisions not defined","New York"
"3605508246",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",4.6,1.5,32.6086956521739,"Monroe","Brighton town","New York"
"3605515462",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",4.2,1.2,28.5714285714286,"Monroe","Chili town","New York"
"3605515957",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",6.6,6.5,98.4848484848485,"Monroe","Clarkson town","New York"
"3605522870",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",8.5,3.3,38.8235294117647,"Monroe","East Rochester town","New York"
"3605528442",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",4.8,1.2,25,"Monroe","Gates town","New York"
"3605530290",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",5,0.7,14,"Monroe","Greece town","New York"
"3605531797",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",3.9,2,51.2820512820513,"Monroe","Hamlin town","New York"
"3605534099",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",4,1,25,"Monroe","Henrietta town","New York"
"3605537726",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",4.2,0.7,16.6666666666667,"Monroe","Irondequoit town","New York"
"3605546558",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",4.4,4.1,93.1818181818182,"Monroe","Mendon town","New York"
"3605554474",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",3.9,0.9,23.0769230769231,"Monroe","Ogden town","New York"
"3605556561",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",3.2,1.3,40.625,"Monroe","Parma town","New York"
"3605557144",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",2.9,0.9,31.0344827586207,"Monroe","Penfield town","New York"
"3605557221",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",2.7,0.8,29.6296296296296,"Monroe","Perinton town","New York"
"3605558365",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",1.4,0.4,28.5714285714286,"Monroe","Pittsford town","New York"
"3605561808",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",2,1.3,65,"Monroe","Riga town","New York"
"3605563000",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",8.5,0.5,5.88235294117647,"Monroe","Rochester city","New York"
"3605564144",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",2.2,1.8,81.8181818181818,"Monroe","Rush town","New York"
"3605572455",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",3.7,1.1,29.7297297297297,"Monroe","Sweden town","New York"
"3605578971",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",3.4,0.8,23.5294117647059,"Monroe","Webster town","New York"
"3605581402",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",4.1,1.9,46.3414634146341,"Monroe","Wheatland town","New York"
"3606908378",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",5.1,2.8,54.9019607843137,"Ontario","Bristol town","New York"
"3606912100",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",6.7,2.9,43.2835820895522,"Ontario","Canadice town","New York"
"3606912144",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",6,1.8,30,"Ontario","Canandaigua city","New York"
"3606912155",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",3.6,1.4,38.8888888888889,"Ontario","Canandaigua town","New York"
"3606921699",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",9,5.6,62.2222222222222,"Ontario","East Bloomfield town","New York"
"3606925406",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",6.1,2.3,37.7049180327869,"Ontario","Farmington town","New York"
"3606928640",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",7.5,1.6,21.3333333333333,"Ontario","Geneva city","New York"
"3606928651",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",4.6,3.8,82.6086956521739,"Ontario","Geneva town","New York"
"3606929531",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",9.5,5.1,53.6842105263158,"Ontario","Gorham town","New York"
"3606935551",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",6.3,3.5,55.5555555555556,"Ontario","Hopewell town","New York"
"3606944864",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",8.1,3.3,40.7407407407407,"Ontario","Manchester town","New York"
"3606949440",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",4.3,1.7,39.5348837209302,"Ontario","Naples town","New York"
"3606957529",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",5.5,2.9,52.7272727272727,"Ontario","Phelps town","New York"
"3606961544",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",6.7,3.2,47.7611940298507,"Ontario","Richmond town","New York"
"3606966289",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",10.3,3.8,36.8932038834951,"Ontario","Seneca town","New York"
"3606968660",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",2.1,1.3,61.9047619047619,"Ontario","South Bristol town","New York"
"3606977387",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",1.7,1.1,64.7058823529412,"Ontario","Victor town","New York"
"3606979356",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",8.4,2.8,33.3333333333333,"Ontario","West Bloomfield town","New York"
"3607300000",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",NA,0,NA,"Orleans","County subdivisions not defined","New York"
"3607301044",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",8.7,3.8,43.6781609195402,"Orleans","Albion town","New York"
"3607304572",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",8,2.8,35,"Orleans","Barre town","New York"
"3607312496",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",5.9,2.9,49.1525423728813,"Orleans","Carlton town","New York"
"3607315880",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",2.9,1.8,62.0689655172414,"Orleans","Clarendon town","New York"
"3607327958",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",2.8,1.9,67.8571428571429,"Orleans","Gaines town","New York"
"3607339188",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",5.2,2.3,44.2307692307692,"Orleans","Kendall town","New York"
"3607349286",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",7.4,2,27.027027027027,"Orleans","Murray town","New York"
"3607361742",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",10.2,4.8,47.0588235294118,"Orleans","Ridgeway town","New York"
"3607366751",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",9,3.7,41.1111111111111,"Orleans","Shelby town","New York"
"3607383448",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",13.6,5.3,38.9705882352941,"Orleans","Yates town","New York"
"3609918663",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",8.7,2.6,29.8850574712644,"Seneca","Covert town","New York"
"3609925505",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",12.4,6.3,50.8064516129032,"Seneca","Fayette town","New York"
"3609928640",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",NA,0,NA,"Seneca","Geneva city","New York"
"3609938858",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",14,4.6,32.8571428571429,"Seneca","Junius town","New York"
"3609943225",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",5.9,1.9,32.2033898305085,"Seneca","Lodi town","New York"
"3609955827",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",15.9,5,31.4465408805031,"Seneca","Ovid town","New York"
"3609963440",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",18.5,5.3,28.6486486486486,"Seneca","Romulus town","New York"
"3609966333",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",5.7,1.3,22.8070175438596,"Seneca","Seneca Falls town","New York"
"3609975902",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",15.1,6.8,45.0331125827815,"Seneca","Tyre town","New York"
"3609976958",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",19.9,6.5,32.6633165829146,"Seneca","Varick town","New York"
"3609978564",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",6,1.9,31.6666666666667,"Seneca","Waterloo town","New York"
"3611700000",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",NA,0,NA,"Wayne","County subdivisions not defined","New York"
"3611702440",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",7,2.3,32.8571428571429,"Wayne","Arcadia town","New York"
"3611711473",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",14.2,4.4,30.9859154929578,"Wayne","Butler town","New York"
"3611728013",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",18.7,5.8,31.0160427807487,"Wayne","Galen town","New York"
"3611737165",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",8.9,4.8,53.9325842696629,"Wayne","Huron town","New York"
"3611743973",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",7.3,3.1,42.4657534246575,"Wayne","Lyons town","New York"
"3611744160",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",5.4,1.4,25.9259259259259,"Wayne","Macedon town","New York"
"3611745645",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",6.1,2.7,44.2622950819672,"Wayne","Marion town","New York"
"3611755013",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",4.9,2,40.8163265306122,"Wayne","Ontario town","New York"
"3611756198",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",8.9,2.6,29.2134831460674,"Wayne","Palmyra town","New York"
"3611763605",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",10.5,3.7,35.2380952380952,"Wayne","Rose town","New York"
"3611765343",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",8.3,4.2,50.6024096385542,"Wayne","Savannah town","New York"
"3611768220",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",7,3.4,48.5714285714286,"Wayne","Sodus town","New York"
"3611778102",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",2.1,1,47.6190476190476,"Wayne","Walworth town","New York"
"3611782040",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",4.1,2.2,53.6585365853659,"Wayne","Williamson town","New York"
"3611782689",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",9.4,3.7,39.3617021276596,"Wayne","Wolcott town","New York"
"3612304594",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",36.8,10.2,27.7173913043478,"Yates","Barrington town","New York"
"3612306002",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",34.3,7.2,20.9912536443149,"Yates","Benton town","New York"
"3612338044",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",7.2,3.9,54.1666666666667,"Yates","Italy town","New York"
"3612338583",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",9.2,4.3,46.7391304347826,"Yates","Jerusalem town","New York"
"3612347020",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",8.3,3,36.144578313253,"Yates","Middlesex town","New York"
"3612347504",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",18.7,4.6,24.5989304812834,"Yates","Milo town","New York"
"3612359597",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",32.6,7.2,22.0858895705521,"Yates","Potter town","New York"
"3612370816",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",21.9,5.7,26.027397260274,"Yates","Starkey town","New York"
"3612375055",2016,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",31.3,7.3,23.3226837060703,"Yates","Torrey town","New York"
"3603700474",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",6.6,3.3,50,"Genesee","Alabama town","New York"
"3603701165",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",5.4,2.6,48.1481481481481,"Genesee","Alexander town","New York"
"3603704715",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",4.9,1.3,26.530612244898,"Genesee","Batavia city","New York"
"3603704726",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",6.5,2.3,35.3846153846154,"Genesee","Batavia town","New York"
"3603706057",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",5.2,2.8,53.8461538461538,"Genesee","Bergen town","New York"
"3603706266",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",5.8,3.5,60.3448275862069,"Genesee","Bethany town","New York"
"3603711572",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",5.3,3.3,62.2641509433962,"Genesee","Byron town","New York"
"3603719719",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",4.8,2,41.6666666666667,"Genesee","Darien town","New York"
"3603723756",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",5.6,2.8,50,"Genesee","Elba town","New York"
"3603742037",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",5.9,3.4,57.6271186440678,"Genesee","Le Roy town","New York"
